filename,relpath,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,edge_density,hist_00,hist_01,hist_02,hist_03,hist_04,hist_05,hist_06,hist_07,hist_08,hist_09,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15
115.jpg,115.jpg,675.0,1200.0,0.5625,0.7854104042053223,0.7197850346565247,0.7095813155174255,0.18835477530956268,0.2513217329978943,0.2333478331565857,0.7329948544502258,0.23266053199768066,0.05302197802197802,3.703703669089009e-06,0.0001308641949435696,0.026588888838887215,0.052391357719898224,0.04390000179409981,0.0285012349486351,0.030123457312583923,0.026632098481059074,0.0069444444961845875,0.007097530644387007,0.017046913504600525,0.0181037038564682,0.058850616216659546,0.4897839426994324,0.1928333342075348,0.001067901263013482
116.jpg,116.jpg,547.0,1200.0,0.4558333333333333,0.6381286382675171,0.6328832507133484,0.628860354423523,0.11335764825344086,0.12091580033302307,0.13080094754695892,0.6337078809738159,0.11933059245347977,0.07027072192513369,0.006695612333714962,0.004827849101275206,0.006241620983928442,0.007483242079615593,0.007868677377700806,0.011456429027020931,0.01567184552550316,0.03498324006795883,0.07535801082849503,0.17403565347194672,0.24800731241703033,0.39565813541412354,0.011541742831468582,0.00016910419799387455,1.5234612646963797e-06,0.0
117.jpg,117.jpg,328.0,153.0,2.1437908496732025,0.5055424571037292,0.6737940311431885,0.6489206552505493,0.21139225363731384,0.2596896290779114,0.24940833449363708,0.6362472176551819,0.24830438196659088,0.12779425182481752,0.005778734106570482,0.061712898313999176,0.020683882758021355,0.02088315039873123,0.05133110284805298,0.017555397003889084,0.02297545038163662,0.032321058213710785,0.08520644158124924,0.08309421688318253,0.09226047992706299,0.10200462490320206,0.10310059040784836,0.1093575656414032,0.18137255311012268,0.01036186795681715
118.jpg,118.jpg,1024.0,1024.0,1.0,0.5985965728759766,0.5757291316986084,0.571456253528595,0.10602504014968872,0.13284794986248016,0.13700276613235474,0.5802804231643677,0.12710198760032654,0.0387725830078125,4.9591064453125e-05,0.00044918060302734375,0.0031690597534179688,0.008298873901367188,0.03977203369140625,0.04733562469482422,0.054958343505859375,0.09132194519042969,0.12457561492919922,0.14304542541503906,0.2701435089111328,0.2137737274169922,0.0031023025512695312,4.76837158203125e-06,0.0,0.0
119.jpg,119.jpg,2400.0,3600.0,0.6666666666666666,0.41292351484298706,0.36860594153404236,0.3324027955532074,0.16484946012496948,0.1847161054611206,0.1900627464056015,0.37541303038597107,0.1770363450050354,0.10895792643229167,8.518518734490499e-05,0.0033875000663101673,0.015759605914354324,0.183186337351799,0.26800334453582764,0.20404525101184845,0.1021219938993454,0.0703965276479721,0.03920463100075722,0.01164085604250431,0.012103009037673473,0.013369675725698471,0.019894791767001152,0.024036921560764313,0.022652776911854744,0.010111574083566666
12.jpg,12.jpg,1110.0,344.0,3.2267441860465116,0.878747820854187,0.878747820854187,0.878747820854187,0.23498927056789398,0.23498927056789398,0.23498927056789398,0.8787476420402527,0.23498927056789398,0.12104172972154964,0.03422899544239044,0.011727425269782543,0.008569033816456795,0.0071234023198485374,0.006620574276894331,0.006471296772360802,0.006395348813384771,0.005502304527908564,0.0058139534667134285,0.006217263638973236,0.00677508907392621,0.006727948784828186,0.010459878481924534,0.03246124088764191,0.2357715219259262,0.6091347336769104
120.jpg,120.jpg,340.0,270.0,1.2592592592592593,0.8936743140220642,0.6908663511276245,0.7342925071716309,0.1876267045736313,0.15736079216003418,0.16373778879642487,0.7370940446853638,0.16400589048862457,0.12529114906832298,0.00021786493016406894,0.0010566448327153921,0.0045424834825098515,0.012799563817679882,0.02567538060247898,0.03413943201303482,0.027723312377929688,0.022614378482103348,0.021535947918891907,0.021383441984653473,0.02481481432914734,0.028159040957689285,0.387058824300766,0.3880610167980194,0.00021786493016406894,0.0
121.jpg,121.jpg,800.0,450.0,1.7777777777777777,0.4746829867362976,0.4746427536010742,0.4746829867362976,0.2669786214828491,0.2669532001018524,0.2669786214828491,0.4746541678905487,0.26696038246154785,0.029541552197802197,0.16702499985694885,0.10622499883174896,0.0010111110750585794,0.0016444444190710783,0.002991666551679373,0.0041527776047587395,0.005477777682244778,0.03262222185730934,0.19425277411937714,0.060083333402872086,0.1322527825832367,0.2507416605949402,0.04146388918161392,5.555555617320351e-05,0.0,0.0
122.jpg,122.jpg,630.0,354.0,1.7796610169491525,0.5973905920982361,0.5977350473403931,0.6245327591896057,0.0905332937836647,0.09134906530380249,0.08456624299287796,0.5995938777923584,0.0905628576874733,0.03741414835164835,0.004398708697408438,0.006519594695419073,0.006967985071241856,0.006761725526303053,0.007609182968735695,0.006981436628848314,0.007254954893141985,0.008963321335613728,0.020823244005441666,0.691960334777832,0.2071787267923355,0.018330194056034088,0.004631871357560158,0.0012106538051739335,0.0003542283084243536,5.380683433031663e-05
123.jpg,123.jpg,400.0,308.0,1.2987012987012987,0.723339855670929,0.6587923169136047,0.5661413669586182,0.3280712068080902,0.30826878547668457,0.26904723048210144,0.6658284664154053,0.3094996213912964,0.10359798569277108,0.05791396275162697,0.11691558361053467,0.01020292192697525,0.011444805189967155,0.01205357164144516,0.011501623317599297,0.009748376905918121,0.008912337943911552,0.009245130233466625,0.01193181797862053,0.01638798788189888,0.039188310503959656,0.13976460695266724,0.39353084564208984,0.12778408825397491,0.02347402647137642
124.jpg,124.jpg,1872.0,2752.0,0.6802325581395349,0.7514130473136902,0.7083231210708618,0.6889652609825134,0.125080406665802,0.13920751214027405,0.14721113443374634,0.7160835862159729,0.13376717269420624,0.08831657247340426,0.0021961494348943233,0.005858016200363636,0.00939934141933918,0.008597282692790031,0.006408897694200277,0.006207606755197048,0.021845806390047073,0.011014328338205814,0.01078256219625473,0.018588269129395485,0.10104772448539734,0.4259481728076935,0.24483203887939453,0.10058807581663132,0.02647472359240055,0.00021099651348777115
125.jpg,125.jpg,675.0,1200.0,0.5625,0.5798667669296265,0.5752487778663635,0.5652598738670349,0.23471330106258392,0.22789718210697174,0.2324734628200531,0.5755099654197693,0.22942131757736206,0.10911744505494506,0.06442469358444214,0.041097529232501984,0.02164567820727825,0.0193925928324461,0.019455555826425552,0.019879011437296867,0.03343333303928375,0.036801233887672424,0.024382716044783592,0.05646790191531181,0.24487777054309845,0.2663876414299011,0.15054814517498016,0.0011975308880209923,8.641975000500679e-06,0.0
